record,subsystem,category,on_css,in_profile,in_baseline,css_fields,css_screens,profile_device,profile_dotted,classname,read_only
XF:12IDA-BI{Cam:FS}ROI4:ArrayCounter,prosilica,profile_only,0,1,0,,,FS,roi4.array_counter,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:ArrayRate_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.array_rate,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:ArraySize0_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.width,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:ArraySize1_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.height,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:ArraySize2_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.depth,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:ArraySizeX_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.array_size.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:ArraySizeY_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.array_size.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:ArraySizeZ_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.array_size.z,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:AsynIO,prosilica,profile_only,0,1,0,,,FS,roi4.asyn_io,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:AutoSizeX,prosilica,profile_only,0,1,0,,,FS,roi4.auto_size.x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:AutoSizeY,prosilica,profile_only,0,1,0,,,FS,roi4.auto_size.y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:AutoSizeZ,prosilica,profile_only,0,1,0,,,FS,roi4.auto_size.z,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:BayerPattern_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.bayer_pattern,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:BinX,prosilica,profile_only,0,1,0,,,FS,roi4.bin_.x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:BinY,prosilica,profile_only,0,1,0,,,FS,roi4.bin_.y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:BinZ,prosilica,profile_only,0,1,0,,,FS,roi4.bin_.z,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:BlockingCallbacks,prosilica,profile_only,0,1,0,,,FS,roi4.blocking_callbacks,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:ColorMode_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.color_mode,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:DataTypeOut,prosilica,profile_only,0,1,0,,,FS,roi4.data_type_out,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:DataType_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.data_type,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:Dim0SA,prosilica,profile_only,0,1,0,,,FS,roi4.dim0_sa,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:Dim1SA,prosilica,profile_only,0,1,0,,,FS,roi4.dim1_sa,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:Dim2SA,prosilica,profile_only,0,1,0,,,FS,roi4.dim2_sa,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:Dimensions_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.dimensions,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:DroppedArrays,prosilica,profile_only,0,1,0,,,FS,roi4.dropped_arrays,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:EnableCallbacks,prosilica,profile_only,0,1,0,,,FS,roi4.enable,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:EnableScale,prosilica,profile_only,0,1,0,,,FS,roi4.enable_scale,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:EnableX,prosilica,profile_only,0,1,0,,,FS,roi4.roi_enable.x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:EnableY,prosilica,profile_only,0,1,0,,,FS,roi4.roi_enable.y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:EnableZ,prosilica,profile_only,0,1,0,,,FS,roi4.roi_enable.z,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:MaxSizeX_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.max_size.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:MaxSizeY_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.max_size.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:MaxSizeZ_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.max_size.z,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:MaxX,prosilica,profile_only,0,1,0,,,FS,roi4.max_xy.x,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:MaxY,prosilica,profile_only,0,1,0,,,FS,roi4.max_xy.y,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:MinCallbackTime,prosilica,profile_only,0,1,0,,,FS,roi4.min_callback_time,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:MinX,prosilica,profile_only,0,1,0,,,FS,roi4.min_xyz.min_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:MinY,prosilica,profile_only,0,1,0,,,FS,roi4.min_xyz.min_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:MinZ,prosilica,profile_only,0,1,0,,,FS,roi4.min_xyz.min_z,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:NDArrayAddress,prosilica,profile_only,0,1,0,,,FS,roi4.nd_array_address,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:NDArrayPort,prosilica,profile_only,0,1,0,,,FS,roi4.nd_array_port,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:NDAttributesFile,prosilica,profile_only,0,1,0,,,FS,roi4.nd_attributes_file,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:NDimensions_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.ndimensions,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:Name,prosilica,profile_only,0,1,0,,,FS,roi4.name_,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:PluginType_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.plugin_type,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PoolAllocBuffers,prosilica,profile_only,0,1,0,,,FS,roi4.pool_alloc_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PoolFreeBuffers,prosilica,profile_only,0,1,0,,,FS,roi4.pool_free_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PoolMaxBuffers,prosilica,profile_only,0,1,0,,,FS,roi4.pool_max_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PoolMaxMem,prosilica,profile_only,0,1,0,,,FS,roi4.pool_max_mem,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PoolUsedBuffers,prosilica,profile_only,0,1,0,,,FS,roi4.pool_used_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PoolUsedMem,prosilica,profile_only,0,1,0,,,FS,roi4.pool_used_mem,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:PortName_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.port_name,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:QueueFree,prosilica,profile_only,0,1,0,,,FS,roi4.queue_free,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:QueueFreeLow,prosilica,profile_only,0,1,0,,,FS,roi4.queue_free_low,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:QueueSize,prosilica,profile_only,0,1,0,,,FS,roi4.queue_size,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:QueueUse,prosilica,profile_only,0,1,0,,,FS,roi4.queue_use,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:QueueUseHIGH,prosilica,profile_only,0,1,0,,,FS,roi4.queue_use_high,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:QueueUseHIHI,prosilica,profile_only,0,1,0,,,FS,roi4.queue_use_hihi,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:ReverseX,prosilica,profile_only,0,1,0,,,FS,roi4.reverse.x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:ReverseY,prosilica,profile_only,0,1,0,,,FS,roi4.reverse.y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:ReverseZ,prosilica,profile_only,0,1,0,,,FS,roi4.reverse.z,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:Scale,prosilica,profile_only,0,1,0,,,FS,roi4.scale,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:SetXHOPR,prosilica,profile_only,0,1,0,,,FS,roi4.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:SetYHOPR,prosilica,profile_only,0,1,0,,,FS,roi4.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}ROI4:SizeX,prosilica,profile_only,0,1,0,,,FS,roi4.size.x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:SizeY,prosilica,profile_only,0,1,0,,,FS,roi4.size.y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:SizeZ,prosilica,profile_only,0,1,0,,,FS,roi4.size.z,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}ROI4:TimeStamp_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.time_stamp,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}ROI4:UniqueId_RBV,prosilica,profile_only,0,1,0,,,FS,roi4.unique_id,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ArrayCounter,prosilica,profile_only,0,1,0,,,FS,stats1.array_counter,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:ArrayRate_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.array_rate,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ArraySize0_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.width,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ArraySize1_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.height,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ArraySize2_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.depth,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:AsynIO,prosilica,profile_only,0,1,0,,,FS,stats1.asyn_io,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:BayerPattern_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.bayer_pattern,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:BgdWidth,prosilica,profile_only,0,1,0,,,FS,stats1.bgd_width,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:BlockingCallbacks,prosilica,profile_only,0,1,0,,,FS,stats1.blocking_callbacks,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:CentroidThreshold,prosilica,profile_only,0,1,0,,,FS,stats1.centroid_threshold,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:CentroidX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.centroid.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:CentroidY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.centroid.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ColorMode_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.color_mode,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ComputeCentroid,prosilica,profile_only,0,1,0,,,FS,stats1.compute_centroid,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:ComputeHistogram,prosilica,profile_only,0,1,0,,,FS,stats1.compute_histogram,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:ComputeProfiles,prosilica,profile_only,0,1,0,,,FS,stats1.compute_profiles,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:ComputeStatistics,prosilica,profile_only,0,1,0,,,FS,stats1.compute_statistics,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:CursorX,prosilica,profile_only,0,1,0,,,FS,stats1.cursor.x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:CursorY,prosilica,profile_only,0,1,0,,,FS,stats1.cursor.y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:DataType_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.data_type,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:Dim0SA,prosilica,profile_only,0,1,0,,,FS,stats1.dim0_sa,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:Dim1SA,prosilica,profile_only,0,1,0,,,FS,stats1.dim1_sa,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:Dim2SA,prosilica,profile_only,0,1,0,,,FS,stats1.dim2_sa,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:Dimensions_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.dimensions,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:DroppedArrays,prosilica,profile_only,0,1,0,,,FS,stats1.dropped_arrays,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:EnableCallbacks,prosilica,profile_only,0,1,0,,,FS,stats1.enable,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:HistEntropy_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.hist_entropy,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:HistMax,prosilica,profile_only,0,1,0,,,FS,stats1.hist_max,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:HistMin,prosilica,profile_only,0,1,0,,,FS,stats1.hist_min,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:HistSize,prosilica,profile_only,0,1,0,,,FS,stats1.hist_size,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:Histogram_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.histogram,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MaxSizeX,prosilica,profile_only,0,1,0,,,FS,stats1.max_size.x,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:MaxSizeY,prosilica,profile_only,0,1,0,,,FS,stats1.max_size.y,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:MaxValue_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.max_value,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MaxX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.max_xy.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MaxY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.max_xy.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MeanValue_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.mean_value,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MinCallbackTime,prosilica,profile_only,0,1,0,,,FS,stats1.min_callback_time,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:MinValue_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.min_value,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MinX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.min_xy.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:MinY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.min_xy.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:NDArrayAddress,prosilica,profile_only,0,1,0,,,FS,stats1.nd_array_address,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:NDArrayPort,prosilica,profile_only,0,1,0,,,FS,stats1.nd_array_port,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats1:NDAttributesFile,prosilica,profile_only,0,1,0,,,FS,stats1.nd_attributes_file,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:NDimensions_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.ndimensions,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:Net_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.net,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PluginType_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.plugin_type,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PoolAllocBuffers,prosilica,profile_only,0,1,0,,,FS,stats1.pool_alloc_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PoolFreeBuffers,prosilica,profile_only,0,1,0,,,FS,stats1.pool_free_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PoolMaxBuffers,prosilica,profile_only,0,1,0,,,FS,stats1.pool_max_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PoolMaxMem,prosilica,profile_only,0,1,0,,,FS,stats1.pool_max_mem,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PoolUsedBuffers,prosilica,profile_only,0,1,0,,,FS,stats1.pool_used_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PoolUsedMem,prosilica,profile_only,0,1,0,,,FS,stats1.pool_used_mem,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:PortName_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.port_name,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileAverageX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_average.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileAverageY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_average.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileCentroidX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_centroid.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileCentroidY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_centroid.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileCursorX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_cursor.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileCursorY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_cursor.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileSizeX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_size.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileSizeY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_size.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileThresholdX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_threshold.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:ProfileThresholdY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.profile_threshold.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:QueueFree,prosilica,profile_only,0,1,0,,,FS,stats1.queue_free,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:QueueFreeLow,prosilica,profile_only,0,1,0,,,FS,stats1.queue_free_low,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:QueueSize,prosilica,profile_only,0,1,0,,,FS,stats1.queue_size,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:QueueUse,prosilica,profile_only,0,1,0,,,FS,stats1.queue_use,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:QueueUseHIGH,prosilica,profile_only,0,1,0,,,FS,stats1.queue_use_high,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:QueueUseHIHI,prosilica,profile_only,0,1,0,,,FS,stats1.queue_use_hihi,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:SetXHOPR,prosilica,profile_only,0,1,0,,,FS,stats1.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:SetYHOPR,prosilica,profile_only,0,1,0,,,FS,stats1.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:SigmaXY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.sigma_xy,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:SigmaX_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.sigma_x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:SigmaY_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.sigma_y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:Sigma_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.sigma,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:TS:TSAcquiring,prosilica,profile_only,0,1,0,,,FS,stats1.ts_acquiring,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSCentroidX,prosilica,profile_only,0,1,0,,,FS,stats1.ts_centroid.x,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSCentroidY,prosilica,profile_only,0,1,0,,,FS,stats1.ts_centroid.y,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSCurrentPoint,prosilica,profile_only,0,1,0,,,FS,stats1.ts_current_point,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMaxValue,prosilica,profile_only,0,1,0,,,FS,stats1.ts_max_value,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMaxX,prosilica,profile_only,0,1,0,,,FS,stats1.ts_max.x,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMaxY,prosilica,profile_only,0,1,0,,,FS,stats1.ts_max.y,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMeanValue,prosilica,profile_only,0,1,0,,,FS,stats1.ts_mean_value,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMinValue,prosilica,profile_only,0,1,0,,,FS,stats1.ts_min_value,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMinX,prosilica,profile_only,0,1,0,,,FS,stats1.ts_min.x,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSMinY,prosilica,profile_only,0,1,0,,,FS,stats1.ts_min.y,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSNet,prosilica,profile_only,0,1,0,,,FS,stats1.ts_net,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSNumPoints,prosilica,profile_only,0,1,0,,,FS,stats1.ts_num_points,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSRead,prosilica,profile_only,0,1,0,,,FS,stats1.ts_read,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSSigma,prosilica,profile_only,0,1,0,,,FS,stats1.ts_sigma,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSSigmaX,prosilica,profile_only,0,1,0,,,FS,stats1.ts_sigma_x,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSSigmaXY,prosilica,profile_only,0,1,0,,,FS,stats1.ts_sigma_xy,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSSigmaY,prosilica,profile_only,0,1,0,,,FS,stats1.ts_sigma_y,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TS:TSTotal,prosilica,profile_only,0,1,0,,,FS,stats1.ts_total,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats1:TimeStamp_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.time_stamp,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:Total_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.total,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats1:UniqueId_RBV,prosilica,profile_only,0,1,0,,,FS,stats1.unique_id,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:ArrayCounter,prosilica,profile_only,0,1,0,,,FS,stats2.array_counter,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats2:ArrayRate_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.array_rate,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:ArraySize0_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.width,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:ArraySize1_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.height,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:ArraySize2_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.depth,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:AsynIO,prosilica,profile_only,0,1,0,,,FS,stats2.asyn_io,EpicsSignal,RW
XF:12IDA-BI{Cam:FS}Stats2:BayerPattern_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.bayer_pattern,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:BgdWidth,prosilica,profile_only,0,1,0,,,FS,stats2.bgd_width,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats2:BlockingCallbacks,prosilica,profile_only,0,1,0,,,FS,stats2.blocking_callbacks,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats2:CentroidThreshold,prosilica,profile_only,0,1,0,,,FS,stats2.centroid_threshold,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:FS}Stats2:CentroidX_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.centroid.x,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:CentroidY_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.centroid.y,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:ColorMode_RBV,prosilica,profile_only,0,1,0,,,FS,stats2.color_mode,EpicsSignalRO,RO
XF:12IDA-BI{Cam:FS}Stats2:ComputeCentroid,prosilica,profile_only,0,1,0,,,FS,stats2.compute_centroid,EpicsSignalWithRBV,RW
